utterance_id,audio_path,language,speaker_id,gender,transcription_raw,duration_sec,noise_level_db,collection_source,quality_flag,transcription_normalized
utt_0733,s3://india-speaks/raw/pa/utt_0733.wav,ml,36cd40d3,Other,aapka hai aaya hai ho hu aapka,4.37,40.35,crowdsourced,1,aapka hai aaya hai ho hu aapka
utt_0734,s3://india-speaks/raw/ml/utt_0734.wav,bn,14812620,Other,kaise kaise mera dilli aaya,1.38,35.87,crowdsourced,-1,kaise kaise mera dilli aaya
utt_0735,s3://india-speaks/raw/te/utt_0735.wav,mr,b544401b,F,kaise aaya hu,2.5,42.6,studio,1,kaise aaya hu
utt_0737,s3://india-speaks/raw/gu/utt_0737.wav,kn,092f5f32,M,aaya hu naam mera naam hai naam hu dilli,2.16,38.9,call-center,-1,aaya hu naam mera naam hai naam hu dilli
utt_0738,s3://india-speaks/raw/en/utt_0738.wav,mr,030cbf60,M,mera kaise se kaise hu mera se swagat,1.03,50.65,studio,-1,mera kaise se kaise hu mera se swagat
utt_0741,s3://india-speaks/raw/ml/utt_0741.wav,pa,a515053a,M,se naam aapka se namaste namaste aapka,2.43,47.23,studio,1,se naam aapka se namaste namaste aapka
utt_0742,s3://india-speaks/raw/ml/utt_0742.wav,gu,0623c036,F,namaste ho aapka hu,0.62,37.06,crowdsourced,1,namaste ho aapka hu
utt_0743,s3://india-speaks/raw/en/utt_0743.wav,ta,d56a20c4,F,dilli hai ho,4.72,52.78,studio,-1,dilli hai ho
utt_0744,s3://india-speaks/raw/kn/utt_0744.wav,bn,af6338e1,Other,hai aaya hai naam hai hu mera kaise hai,1.98,31.35,studio,-1,hai aaya hai naam hai hu mera kaise hai
utt_0745,s3://india-speaks/raw/pa/utt_0745.wav,kn,8e17ffad,M,dilli se ho naam aaya hu hai hu kaise,4.08,38.55,call-center,-1,dilli se ho naam aaya hu hai hu kaise
utt_0747,s3://india-speaks/raw/hi/utt_0747.wav,te,ab2a1a58,M,ho dilli hai hu,3.34,33.4,crowdsourced,-1,ho dilli hai hu
utt_0748,s3://india-speaks/raw/gu/utt_0748.wav,bn,fd87bbaa,Other,,3.18,53.56,call-center,-1,nan
utt_0749,s3://india-speaks/raw/te/utt_0749.wav,mr,4049acce,Other,swagat ho namaste aapka aaya se hu ho mera mera,2.0,22.45,call-center,-1,swagat ho namaste aapka aaya se hu ho mera mera
utt_0752,s3://india-speaks/raw/te/utt_0752.wav,mr,d7ef0322,M,aapka swagat se swagat mera namaste se se aaya,1.75,38.34,studio,1,aapka swagat se swagat mera namaste se se aaya
utt_0753,s3://india-speaks/raw/en/utt_0753.wav,pa,d17970f5,M,hai swagat aaya,2.0,54.35,crowdsourced,1,hai swagat aaya
utt_0754,s3://india-speaks/raw/en/utt_0754.wav,ta,17653e52,F,swagat ho dilli aaya aapka aapka dilli hu naam ho,4.44,48.35,crowdsourced,-1,swagat ho dilli aaya aapka aapka dilli hu naam ho
utt_0755,s3://india-speaks/raw/kn/utt_0755.wav,te,ed729821,M,namaste mera dilli hai aapka mera hai naam ho,4.07,27.64,call-center,1,namaste mera dilli hai aapka mera hai naam ho
utt_0756,s3://india-speaks/raw/ur/utt_0756.wav,kn,5da32833,F,aaya hai mera mera hai hu aapka,2.27,36.34,crowdsourced,-1,aaya hai mera mera hai hu aapka
utt_0758,s3://india-speaks/raw/ur/utt_0758.wav,pa,726066a1,M,hai ho hu kaise hai,2.1,40.86,call-center,-1,hai ho hu kaise hai
utt_0759,s3://india-speaks/raw/te/utt_0759.wav,gu,b65c7401,M,naam aapka namaste swagat hai,3.75,30.37,call-center,1,naam aapka namaste swagat hai
utt_0760,s3://india-speaks/raw/te/utt_0760.wav,kn,3ca75b5c,F,namaste namaste se aapka hai naam namaste aaya aapka,0.72,54.02,crowdsourced,-1,namaste namaste se aapka hai naam namaste aaya aapka
utt_0765,s3://india-speaks/raw/bn/utt_0765.wav,ta,b6209478,M,hai mera mera namaste naam,3.47,26.51,studio,1,hai mera mera namaste naam
utt_0767,s3://india-speaks/raw/ta/utt_0767.wav,hi,17903d70,F,mera se aaya hai mera kaise kaise,2.21,48.8,crowdsourced,-1,mera se aya hai mera kaise kaise
utt_0773,s3://india-speaks/raw/gu/utt_0773.wav,gu,a60fd0d2,Other,swagat hai mera hai mera hai naam mera,4.3,28.36,call-center,-1,swagat hai mera hai mera hai naam mera
utt_0774,s3://india-speaks/raw/pa/utt_0774.wav,hi,d8728f46,F,hai hu se hu,4.16,44.79,crowdsourced,-1,hai hu se hu
utt_0779,s3://india-speaks/raw/gu/utt_0779.wav,mr,9f3dc22d,M,naam hai se hu,1.09,33.1,crowdsourced,-1,naam hai se hu
utt_0780,s3://india-speaks/raw/hi/utt_0780.wav,hi,8f14416a,Other,namaste hai namaste aapka hu dilli,0.89,49.33,call-center,1,namaste hai namaste apka hu dilli
utt_0782,s3://india-speaks/raw/mr/utt_0782.wav,pa,afc19a7a,M,dilli swagat hu kaise naam namaste swagat naam,1.07,59.94,studio,-1,dilli swagat hu kaise naam namaste swagat naam
utt_0784,s3://india-speaks/raw/hi/utt_0784.wav,gu,7db8bc70,F,aapka hai kaise naam naam ho swagat,4.4,21.48,studio,-1,aapka hai kaise naam naam ho swagat
utt_0785,s3://india-speaks/raw/ta/utt_0785.wav,hi,40efc402,Other,ho ho aapka aaya,0.59,57.3,crowdsourced,-1,ho ho apka aya
utt_0788,s3://india-speaks/raw/hi/utt_0788.wav,en,19f19f76,M,aaya kaise aaya hu hai naam hai,1.29,41.16,call-center,-1,aaya kaise aaya hu hai naam hai
utt_0789,s3://india-speaks/raw/en/utt_0789.wav,te,07a1901e,F,ho kaise kaise,4.4,28.71,studio,-1,ho kaise kaise
utt_0791,s3://india-speaks/raw/en/utt_0791.wav,te,af1249b4,Other,se hu kaise dilli aapka aaya,1.92,21.43,studio,-1,se hu kaise dilli aapka aaya
utt_0792,s3://india-speaks/raw/gu/utt_0792.wav,te,4bdd2365,M,hai mera hai,2.68,59.08,studio,1,hai mera hai
utt_0793,s3://india-speaks/raw/mr/utt_0793.wav,gu,aec035f6,F,aaya hai aaya swagat kaise,3.33,58.43,crowdsourced,-1,aaya hai aaya swagat kaise
utt_0794,s3://india-speaks/raw/ur/utt_0794.wav,gu,5004391a,Other,aaya hai naam se aaya aaya,4.62,29.86,call-center,-1,aaya hai naam se aaya aaya
utt_0795,s3://india-speaks/raw/pa/utt_0795.wav,pa,59879621,Other,naam hu aaya hai se swagat dilli,4.42,59.71,crowdsourced,1,naam hu aaya hai se swagat dilli
utt_0796,s3://india-speaks/raw/kn/utt_0796.wav,kn,efac7506,M,hai se mera se,3.39,51.97,studio,-1,hai se mera se
utt_0799,s3://india-speaks/raw/pa/utt_0799.wav,bn,b4d7b72d,F,ho swagat mera,3.57,51.73,call-center,1,ho swagat mera
utt_0803,s3://india-speaks/raw/bn/utt_0803.wav,gu,c412705c,F,mera ho mera mera se swagat naam,3.21,30.23,call-center,-1,mera ho mera mera se swagat naam
utt_0804,s3://india-speaks/raw/pa/utt_0804.wav,bn,148cd9ae,M,aapka aaya kaise hai namaste mera dilli,3.31,24.85,studio,-1,aapka aaya kaise hai namaste mera dilli
utt_0806,s3://india-speaks/raw/ml/utt_0806.wav,ur,4f6ed435,F,namaste swagat ho mera mera,1.14,47.36,studio,1,namaste swagat ho mera mera
utt_0807,s3://india-speaks/raw/pa/utt_0807.wav,pa,99fb5e50,M,mera ho namaste hu aaya aaya,3.51,33.72,crowdsourced,-1,mera ho namaste hu aaya aaya
utt_0808,s3://india-speaks/raw/pa/utt_0808.wav,pa,42ac21f6,F,kaise aaya aaya,3.42,30.42,crowdsourced,-1,kaise aaya aaya
utt_0809,s3://india-speaks/raw/ml/utt_0809.wav,bn,9a01460f,Other,naam kaise mera mera,4.13,48.68,crowdsourced,-1,naam kaise mera mera
utt_0810,s3://india-speaks/raw/bn/utt_0810.wav,te,707ec64c,Other,namaste kaise kaise mera namaste aapka dilli naam namaste mera,2.17,37.68,crowdsourced,1,namaste kaise kaise mera namaste aapka dilli naam namaste mera
utt_0812,s3://india-speaks/raw/te/utt_0812.wav,kn,2b448bf4,F,dilli ho mera hai naam dilli mera hu aapka se,0.76,24.76,call-center,-1,dilli ho mera hai naam dilli mera hu aapka se
utt_0813,s3://india-speaks/raw/te/utt_0813.wav,pa,ee023971,M,dilli hai aapka dilli swagat hai hai swagat namaste namaste,0.51,21.01,call-center,1,dilli hai aapka dilli swagat hai hai swagat namaste namaste
utt_0814,s3://india-speaks/raw/en/utt_0814.wav,kn,e49269c2,M,naam ho se aapka naam hai aaya namaste namaste,2.94,25.12,crowdsourced,-1,naam ho se aapka naam hai aaya namaste namaste
utt_0815,s3://india-speaks/raw/kn/utt_0815.wav,gu,1bb15448,F,dilli se swagat aaya swagat hai aapka,2.47,57.72,crowdsourced,1,dilli se swagat aaya swagat hai aapka
utt_0816,s3://india-speaks/raw/kn/utt_0816.wav,ta,046888fb,M,hai hu aaya hu hai naam aaya se,4.1,39.98,studio,-1,hai hu aaya hu hai naam aaya se
utt_0817,s3://india-speaks/raw/kn/utt_0817.wav,gu,70dc8c9f,F,mera hai se naam hai se se hai,1.98,57.87,crowdsourced,1,mera hai se naam hai se se hai
utt_0818,s3://india-speaks/raw/gu/utt_0818.wav,ur,51713e9e,Other,mera kaise mera mera dilli ho hu hai aaya,4.16,45.86,call-center,1,mera kaise mera mera dilli ho hu hai aaya
utt_0819,s3://india-speaks/raw/te/utt_0819.wav,te,3d8ca4a0,F,naam se swagat hu mera,4.7,43.59,studio,-1,naam se swagat hu mera
utt_0820,s3://india-speaks/raw/ur/utt_0820.wav,ta,455af7d2,Other,dilli mera ho ho,3.83,58.58,studio,1,dilli mera ho ho
utt_0821,s3://india-speaks/raw/pa/utt_0821.wav,bn,4c2dc81b,M,aapka swagat mera hu namaste kaise aaya,0.66,42.58,call-center,-1,aapka swagat mera hu namaste kaise aaya
utt_0822,s3://india-speaks/raw/mr/utt_0822.wav,gu,c2893aa4,Other,swagat mera namaste hu aapka hai aaya mera hu,4.38,28.47,crowdsourced,-1,swagat mera namaste hu aapka hai aaya mera hu
utt_0823,s3://india-speaks/raw/pa/utt_0823.wav,ur,e480be2a,F,ho hai hai se kaise naam naam aaya aapka,3.35,46.04,call-center,1,ho hai hai se kaise naam naam aaya aapka
utt_0827,s3://india-speaks/raw/en/utt_0827.wav,hi,22ec4787,Other,,3.44,52.75,studio,1,nan
utt_0831,s3://india-speaks/raw/en/utt_0831.wav,en,8b56a54c,Other,dilli se kaise mera hai,3.79,37.29,crowdsourced,-1,dilli se kaise mera hai
utt_0832,s3://india-speaks/raw/ur/utt_0832.wav,hi,5bf046bb,M,ho hu se aaya hai swagat ho dilli namaste,4.11,38.11,call-center,1,ho hu se aya hai swagat ho dilli namaste
utt_0833,s3://india-speaks/raw/ur/utt_0833.wav,bn,4550a274,M,aapka hu aapka dilli,2.84,33.7,crowdsourced,-1,aapka hu aapka dilli
utt_0834,s3://india-speaks/raw/te/utt_0834.wav,ml,da3dbe27,F,hai naam dilli ho aapka hai hu naam,2.38,44.66,crowdsourced,-1,hai naam dilli ho aapka hai hu naam
utt_0836,s3://india-speaks/raw/en/utt_0836.wav,bn,3cf0c6af,F,ho se mera hu se aaya ho,3.21,53.31,call-center,1,ho se mera hu se aaya ho
utt_0837,s3://india-speaks/raw/kn/utt_0837.wav,ml,b98a9a18,F,hai hu dilli aaya swagat aaya swagat hai aapka,2.39,54.03,studio,1,hai hu dilli aaya swagat aaya swagat hai aapka
utt_0838,s3://india-speaks/raw/ml/utt_0838.wav,ml,53ca8c8a,Other,aapka aaya hai naam hu aaya dilli ho,2.61,25.78,crowdsourced,1,aapka aaya hai naam hu aaya dilli ho
utt_0840,s3://india-speaks/raw/ml/utt_0840.wav,ur,9f4c07e5,Other,mera aaya hu naam naam ho hu,4.79,43.02,call-center,1,mera aaya hu naam naam ho hu
utt_0842,s3://india-speaks/raw/pa/utt_0842.wav,en,bd196357,Other,hu aaya naam hai kaise naam ho hai hai,1.88,48.81,studio,1,hu aaya naam hai kaise naam ho hai hai
utt_0843,s3://india-speaks/raw/gu/utt_0843.wav,mr,c59ef140,M,,4.16,54.75,call-center,1,nan
utt_0844,s3://india-speaks/raw/hi/utt_0844.wav,ur,1f71c436,M,ho namaste swagat swagat se hai namaste,1.99,37.88,call-center,1,ho namaste swagat swagat se hai namaste
utt_0845,s3://india-speaks/raw/pa/utt_0845.wav,kn,079deb61,F,,3.8,20.02,crowdsourced,-1,nan
utt_0848,s3://india-speaks/raw/pa/utt_0848.wav,te,ec5a95f3,F,aaya hu ho dilli,0.89,52.73,crowdsourced,1,aaya hu ho dilli
utt_0853,s3://india-speaks/raw/en/utt_0853.wav,ur,40984e2b,M,hu aapka ho aapka dilli se mera,1.54,22.05,studio,1,hu aapka ho aapka dilli se mera
utt_0854,s3://india-speaks/raw/te/utt_0854.wav,ta,f9680060,Other,se kaise aapka swagat se naam hai,2.46,40.61,studio,1,se kaise aapka swagat se naam hai
utt_0855,s3://india-speaks/raw/kn/utt_0855.wav,bn,e2a7ddc2,M,,2.63,49.71,crowdsourced,-1,nan
utt_0856,s3://india-speaks/raw/pa/utt_0856.wav,mr,cadd5bdb,Other,hu swagat kaise mera,4.56,47.24,crowdsourced,-1,hu swagat kaise mera
utt_0857,s3://india-speaks/raw/bn/utt_0857.wav,bn,f1a83306,M,mera hu hai namaste aaya se,2.27,31.98,call-center,1,mera hu hai namaste aaya se
utt_0860,s3://india-speaks/raw/pa/utt_0860.wav,en,1c584a6d,Other,ho se hu aaya aapka se naam naam,1.6,46.67,crowdsourced,-1,ho se hu aaya aapka se naam naam
utt_0861,s3://india-speaks/raw/pa/utt_0861.wav,en,b6166307,F,mera naam naam dilli aapka,2.54,52.54,call-center,-1,mera naam naam dilli aapka
utt_0862,s3://india-speaks/raw/hi/utt_0862.wav,mr,bfcdfe1c,F,hai mera ho namaste aapka hu hai hu,1.65,28.86,call-center,-1,hai mera ho namaste aapka hu hai hu
utt_0864,s3://india-speaks/raw/bn/utt_0864.wav,te,0d36c679,M,,1.4,46.75,studio,1,nan
utt_0869,s3://india-speaks/raw/en/utt_0869.wav,kn,8de2ed4b,F,aapka ho hu kaise aaya aapka kaise,2.99,39.74,call-center,1,aapka ho hu kaise aaya aapka kaise
utt_0870,s3://india-speaks/raw/ml/utt_0870.wav,ml,5c374a5c,M,namaste hu naam aapka mera,4.74,24.19,studio,1,namaste hu naam aapka mera
utt_0871,s3://india-speaks/raw/bn/utt_0871.wav,ta,469c7014,F,ho aapka swagat hu aaya hai kaise swagat,0.94,41.65,studio,1,ho aapka swagat hu aaya hai kaise swagat
utt_0873,s3://india-speaks/raw/pa/utt_0873.wav,kn,909cf0e2,F,hu namaste mera hai se se,4.95,58.02,studio,-1,hu namaste mera hai se se
utt_0876,s3://india-speaks/raw/bn/utt_0876.wav,mr,202f8899,F,dilli hai naam se naam hu,1.4,38.98,call-center,1,dilli hai naam se naam hu
utt_0877,s3://india-speaks/raw/en/utt_0877.wav,hi,6d1fa369,F,hai hai namaste,2.2,34.48,crowdsourced,1,hai hai namaste
utt_0878,s3://india-speaks/raw/ta/utt_0878.wav,bn,1b6ba89f,Other,aapka swagat hu naam hai dilli se namaste aapka,4.27,21.84,call-center,-1,aapka swagat hu naam hai dilli se namaste aapka
utt_0879,s3://india-speaks/raw/hi/utt_0879.wav,mr,9ff25c06,F,aapka hai aapka kaise hu,4.7,27.14,crowdsourced,-1,aapka hai aapka kaise hu
utt_0880,s3://india-speaks/raw/mr/utt_0880.wav,bn,6212b161,F,ho swagat hai swagat kaise aaya aaya,2.48,30.85,studio,1,ho swagat hai swagat kaise aaya aaya
utt_0881,s3://india-speaks/raw/kn/utt_0881.wav,kn,2df5d76d,F,mera hai namaste namaste mera namaste aaya namaste ho hai,1.95,40.43,crowdsourced,-1,mera hai namaste namaste mera namaste aaya namaste ho hai
utt_0882,s3://india-speaks/raw/hi/utt_0882.wav,mr,cf038ab7,F,aapka hai ho namaste se mera naam,2.13,23.28,crowdsourced,1,aapka hai ho namaste se mera naam
utt_0883,s3://india-speaks/raw/bn/utt_0883.wav,mr,357aa9d0,Other,ho hai hai mera ho swagat,1.02,30.3,call-center,-1,ho hai hai mera ho swagat
utt_0885,s3://india-speaks/raw/hi/utt_0885.wav,gu,0b5e9751,Other,aapka dilli mera hai hai,3.39,24.44,call-center,-1,aapka dilli mera hai hai
utt_0886,s3://india-speaks/raw/ta/utt_0886.wav,kn,597ec1fd,F,dilli namaste naam aaya hai hai se,2.01,39.47,call-center,1,dilli namaste naam aaya hai hai se
utt_0888,s3://india-speaks/raw/pa/utt_0888.wav,ur,c22ecc6e,M,naam namaste swagat aapka hai dilli hai se naam,3.61,33.6,studio,1,naam namaste swagat aapka hai dilli hai se naam
utt_0889,s3://india-speaks/raw/bn/utt_0889.wav,ta,e782417d,F,aapka mera swagat hai namaste kaise mera hai,1.19,30.87,call-center,-1,aapka mera swagat hai namaste kaise mera hai
utt_0891,s3://india-speaks/raw/te/utt_0891.wav,bn,b8693d0f,F,mera mera dilli aapka hu naam,1.15,48.92,call-center,-1,mera mera dilli aapka hu naam
utt_0892,s3://india-speaks/raw/gu/utt_0892.wav,ml,5680bfba,M,dilli swagat aapka hai aaya ho,2.5,40.92,studio,-1,dilli swagat aapka hai aaya ho
utt_0899,s3://india-speaks/raw/kn/utt_0899.wav,pa,95b9af2e,M,kaise dilli dilli se ho hai,1.52,22.02,call-center,1,kaise dilli dilli se ho hai
utt_0900,s3://india-speaks/raw/hi/utt_0900.wav,mr,809e8e37,M,mera namaste kaise mera hai,2.72,46.09,call-center,1,mera namaste kaise mera hai
utt_0901,s3://india-speaks/raw/ml/utt_0901.wav,ml,4b0b5252,M,aapka swagat namaste ho,2.99,39.22,crowdsourced,1,aapka swagat namaste ho
utt_0902,s3://india-speaks/raw/en/utt_0902.wav,ur,d6984e2b,M,hai mera naam hai hu,1.37,56.17,studio,1,hai mera naam hai hu
utt_0904,s3://india-speaks/raw/pa/utt_0904.wav,te,31df0515,F,kaise naam hu se se swagat hai,0.68,40.07,studio,1,kaise naam hu se se swagat hai
utt_0905,s3://india-speaks/raw/hi/utt_0905.wav,ur,ca68b0fc,F,hu aaya aapka dilli aaya swagat dilli hu aapka mera,4.55,22.64,call-center,-1,hu aaya aapka dilli aaya swagat dilli hu aapka mera
utt_0906,s3://india-speaks/raw/en/utt_0906.wav,te,7d1feb23,M,namaste swagat aaya se hai,0.78,39.94,crowdsourced,-1,namaste swagat aaya se hai
utt_0907,s3://india-speaks/raw/ur/utt_0907.wav,pa,718630f7,Other,hai naam kaise mera,2.77,22.62,crowdsourced,1,hai naam kaise mera
utt_0908,s3://india-speaks/raw/bn/utt_0908.wav,ta,ec0d5715,F,naam se namaste mera se aapka se dilli,4.44,57.22,studio,1,naam se namaste mera se aapka se dilli
utt_0909,s3://india-speaks/raw/ur/utt_0909.wav,mr,9b530cd2,F,hai namaste dilli naam dilli,2.93,50.2,call-center,1,hai namaste dilli naam dilli
utt_0911,s3://india-speaks/raw/bn/utt_0911.wav,bn,52833390,F,,3.4,51.92,call-center,-1,nan
utt_0913,s3://india-speaks/raw/pa/utt_0913.wav,te,4b858d89,F,aapka swagat hu aapka,2.18,38.24,crowdsourced,1,aapka swagat hu aapka
utt_0917,s3://india-speaks/raw/gu/utt_0917.wav,ur,f8993cf4,F,,2.11,21.34,crowdsourced,-1,nan
utt_0918,s3://india-speaks/raw/ur/utt_0918.wav,kn,e06825a8,F,mera mera namaste,3.86,38.39,studio,1,mera mera namaste
utt_0920,s3://india-speaks/raw/gu/utt_0920.wav,te,edbbd9d5,M,kaise hai aapka dilli hai aapka,2.51,59.61,call-center,1,kaise hai aapka dilli hai aapka
utt_0921,s3://india-speaks/raw/mr/utt_0921.wav,ta,cf32e884,Other,hai aapka hai swagat,2.3,42.42,crowdsourced,-1,hai aapka hai swagat
utt_0922,s3://india-speaks/raw/ml/utt_0922.wav,en,0a920e7f,M,kaise se se,1.46,39.28,crowdsourced,-1,kaise se se
utt_0923,s3://india-speaks/raw/ml/utt_0923.wav,en,3bb0dfa5,M,naam namaste mera,2.85,39.85,call-center,-1,naam namaste mera
utt_0925,s3://india-speaks/raw/hi/utt_0925.wav,ur,e248be58,M,aapka namaste se hu aaya,2.72,25.9,studio,-1,aapka namaste se hu aaya
utt_0926,s3://india-speaks/raw/mr/utt_0926.wav,mr,008661d3,M,aaya aaya dilli hai,2.51,31.3,crowdsourced,1,aaya aaya dilli hai
utt_0927,s3://india-speaks/raw/ta/utt_0927.wav,bn,208d1de5,F,naam mera aaya hai swagat,0.57,26.56,crowdsourced,-1,naam mera aaya hai swagat
utt_0928,s3://india-speaks/raw/pa/utt_0928.wav,ur,87540447,M,mera namaste hai swagat namaste dilli,1.45,58.5,crowdsourced,1,mera namaste hai swagat namaste dilli
utt_0930,s3://india-speaks/raw/ta/utt_0930.wav,mr,cc789fad,Other,kaise dilli mera swagat kaise,0.56,37.05,crowdsourced,-1,kaise dilli mera swagat kaise
utt_0931,s3://india-speaks/raw/ml/utt_0931.wav,kn,bc509108,Other,mera namaste ho hu,1.48,39.42,studio,-1,mera namaste ho hu
utt_0934,s3://india-speaks/raw/en/utt_0934.wav,mr,794a7a81,Other,mera kaise se aaya,0.93,53.82,studio,-1,mera kaise se aaya
utt_0935,s3://india-speaks/raw/ta/utt_0935.wav,ta,1681b9b9,Other,se dilli kaise,1.52,20.23,crowdsourced,-1,se dilli kaise
utt_0936,s3://india-speaks/raw/gu/utt_0936.wav,gu,6bf4ba79,M,se hai dilli aapka naam,1.1,59.32,studio,1,se hai dilli aapka naam
utt_0937,s3://india-speaks/raw/en/utt_0937.wav,ml,502e73e3,Other,namaste hai namaste aaya hai aaya swagat dilli,1.82,43.69,call-center,-1,namaste hai namaste aaya hai aaya swagat dilli
utt_0938,s3://india-speaks/raw/en/utt_0938.wav,bn,de5467da,M,naam aaya aapka dilli se se aapka,4.45,20.72,crowdsourced,-1,naam aaya aapka dilli se se aapka
utt_0940,s3://india-speaks/raw/hi/utt_0940.wav,bn,32aa341e,Other,hu namaste ho namaste namaste aapka dilli dilli,3.28,29.06,crowdsourced,-1,hu namaste ho namaste namaste aapka dilli dilli
utt_0941,s3://india-speaks/raw/pa/utt_0941.wav,en,1b34d4da,M,hu aapka hu aaya se dilli mera namaste,3.55,48.45,call-center,-1,hu aapka hu aaya se dilli mera namaste
utt_0942,s3://india-speaks/raw/pa/utt_0942.wav,ur,9dd298f1,F,se hu namaste aapka se aapka,1.68,54.64,call-center,1,se hu namaste aapka se aapka
utt_0943,s3://india-speaks/raw/ta/utt_0943.wav,ml,b70850f7,M,hai kaise mera,3.6,48.55,crowdsourced,1,hai kaise mera
utt_0944,s3://india-speaks/raw/bn/utt_0944.wav,kn,1774583b,M,dilli se naam hu aaya aaya aaya,4.12,43.3,call-center,-1,dilli se naam hu aaya aaya aaya
utt_0948,s3://india-speaks/raw/ur/utt_0948.wav,hi,eebd46ef,F,namaste hai namaste dilli dilli aapka mera hu namaste,4.68,48.51,crowdsourced,-1,namaste hai namaste dilli dilli apka mera hu namaste
utt_0949,s3://india-speaks/raw/ml/utt_0949.wav,bn,58d84c9f,M,se kaise mera,0.85,34.74,call-center,1,se kaise mera
utt_0953,s3://india-speaks/raw/gu/utt_0953.wav,en,25848d98,M,aapka swagat swagat aaya kaise se,4.72,50.43,call-center,-1,aapka swagat swagat aaya kaise se
utt_0954,s3://india-speaks/raw/te/utt_0954.wav,hi,1667906c,F,ho aapka hai mera dilli,3.87,28.26,crowdsourced,1,ho apka hai mera dilli
utt_0955,s3://india-speaks/raw/kn/utt_0955.wav,ta,27db003c,F,hai hu se hai hu,3.44,48.4,crowdsourced,1,hai hu se hai hu
utt_0956,s3://india-speaks/raw/te/utt_0956.wav,en,e71f92bc,Other,aaya namaste mera ho swagat hai mera,0.58,40.13,studio,-1,aaya namaste mera ho swagat hai mera
utt_0957,s3://india-speaks/raw/ml/utt_0957.wav,ta,ab677e56,M,ho swagat hai naam aapka,4.06,51.84,crowdsourced,1,ho swagat hai naam aapka
utt_0958,s3://india-speaks/raw/en/utt_0958.wav,mr,c6838efa,F,ho dilli naam namaste kaise naam dilli se,2.55,27.77,call-center,1,ho dilli naam namaste kaise naam dilli se
utt_0959,s3://india-speaks/raw/pa/utt_0959.wav,pa,3a849197,M,hu dilli ho hai se,3.74,46.85,studio,-1,hu dilli ho hai se
utt_0960,s3://india-speaks/raw/ta/utt_0960.wav,gu,322cf8ca,M,dilli naam kaise se hai naam naam naam dilli,3.74,22.57,studio,1,dilli naam kaise se hai naam naam naam dilli
utt_0962,s3://india-speaks/raw/ta/utt_0962.wav,ur,1736ca7d,F,naam se aaya hu aaya aapka se,4.46,35.53,crowdsourced,-1,naam se aaya hu aaya aapka se
utt_0963,s3://india-speaks/raw/te/utt_0963.wav,ur,03d2cfcb,Other,hai aapka hu ho naam hu,1.02,28.46,call-center,-1,hai aapka hu ho naam hu
utt_0964,s3://india-speaks/raw/ur/utt_0964.wav,mr,eb052e3f,Other,hu mera ho,3.24,55.03,studio,1,hu mera ho
utt_0965,s3://india-speaks/raw/gu/utt_0965.wav,te,4b6e7d9c,F,hu namaste ho dilli kaise hu dilli mera swagat,1.03,45.55,crowdsourced,-1,hu namaste ho dilli kaise hu dilli mera swagat
utt_0966,s3://india-speaks/raw/te/utt_0966.wav,te,d554a2ce,F,hai aaya mera hai naam namaste se hai,1.53,26.14,crowdsourced,-1,hai aaya mera hai naam namaste se hai
